"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.793608609E1,1.049582481E0,3.903298676E-1,4.106699944E0
8.794608706E1,2.241149902E0,-5.661094189E-2,2.228722572E0
8.795608706E1,3.149912834E0,-8.655685186E-1,8.633742332E-1
8.796608799E1,4.190754414E0,-1.256739616E0,1.985472441E-1
8.797608869E1,5.170314789E0,-1.676532030E0,3.162385821E-1
8.798608936E1,5.994179726E0,-1.890472889E0,5.346608162E-1
8.799608932E1,6.765654087E0,-2.089917183E0,6.628417969E-1
8.800609006E1,7.505691528E0,-2.401188374E0,6.882593632E-1
8.801609006E1,7.776406765E0,-2.594218016E0,1.177723765E0
8.802609006E1,7.727294445E0,-2.644424915E0,1.694832325E0
8.803609002E1,7.495146751E0,-2.325520515E0,1.588435888E0
8.804609046E1,6.498273849E0,-1.845607281E0,1.641050220E0
8.805609049E1,5.579457283E0,-1.069659829E0,1.324849248E0
8.806608979E1,4.490448475E0,-5.143074989E-1,1.063889146E0
8.807608979E1,3.606070042E0,-3.827434778E-1,3.560420275E-1
8.808608976E1,2.713198185E0,-4.721354246E-1,9.671354294E-2
8.809608979E1,2.357960224E0,-4.523569942E-1,2.121981382E-1
8.810608982E1,2.320538521E0,-5.250515938E-1,6.527104378E-1
8.811608982E1,2.067857742E0,-5.307369232E-1,8.866546154E-1
8.812609052E1,1.435369492E0,-6.338845491E-1,1.108800769E0
8.813609052E1,4.579706192E-1,-4.076384008E-1,1.452497005E0
8.814609049E1,-8.845443726E-1,3.783941269E-2,1.529984117E0
8.815609049E1,-2.424414635E0,4.963942170E-1,1.688241482E0
8.816609052E1,-3.713597298E0,8.192545772E-1,1.722195983E0
8.817609052E1,-4.779447556E0,5.745729208E-1,2.264950514E0
8.818609052E1,-5.352742195E0,-4.597552717E-1,2.118053436E0
8.819609049E1,-5.032430649E0,-1.274701953E0,2.636490583E0
8.820609052E1,-4.447362900E0,-2.128268480E-1,2.842104912E0
8.821609055E1,-4.052040100E0,1.019126654E0,2.119204998E0
8.822609055E1,-3.976342201E0,9.135708213E-1,7.981395721E-1
8.823609052E1,-4.262934685E0,1.529666185E-1,-3.591885567E-1
8.824609048E1,-3.496722221E0,-9.537254572E-1,1.985889673E-1
8.825609052E1,-2.299547195E0,-2.487935305E0,3.896919012E0
8.826609052E1,-1.551796913E0,-3.529119492E0,8.390165329E0
8.827609052E1,-4.150686264E-1,-2.686056614E0,1.212086010E1
8.828609052E1,2.889261246E-1,-4.659070373E-1,1.294670010E1
8.829609052E1,9.135618210E-1,9.483529329E-1,1.075402641E1
8.830609048E1,2.060575485E-1,-3.144240379E-2,7.321991444E0
8.831609052E1,-1.361467361E0,-2.264166594E0,5.254556656E0
8.832609055E1,-2.290220261E0,-4.621741295E0,5.325768948E0
8.833609055E1,-2.568235397E0,-6.283104897E0,6.954835892E0
8.834609052E1,-1.676662445E0,-7.150321484E0,7.579752922E0
8.835609048E1,-1.054531097E0,-7.929042816E0,6.721487045E0
8.836609121E1,-4.920215607E-1,-8.446340561E0,5.400324821E0
8.837609121E1,-3.130960464E-1,-8.865332603E0,4.364442348E0
8.838609121E1,-7.721881866E-1,-9.076139450E0,3.359435558E0
8.839609118E1,-1.003407478E0,-7.908249378E0,2.937225580E0
8.840609118E1,-6.729831696E-1,-5.991238594E0,2.702992916E0
8.841609121E1,1.849594116E-1,-4.827554703E0,2.468893051E0
8.842609121E1,9.989070892E-1,-4.453944206E0,1.860746026E0
8.843609121E1,2.133735180E0,-3.572748899E0,8.072577715E-1
8.844609121E1,2.730166912E0,-2.977395535E0,2.066107035E0
8.845609118E1,3.980566025E0,-2.470997334E0,1.630000114E0
8.846609115E1,5.117688179E0,-1.841341496E0,1.870201111E0
8.847609118E1,6.126488686E0,-1.235014677E0,2.474008560E0
8.848609118E1,7.188224316E0,-4.836195111E-1,2.848699093E0
8.849609118E1,7.800079823E0,-4.440277815E-2,3.094829082E0
8.850609114E1,8.004148483E0,3.791544437E-1,3.046508789E0
8.851609114E1,7.578128815E0,3.701502085E-1,2.206560612E0
8.852609118E1,6.480221748E0,3.482049704E-2,9.229779243E-1
8.853609118E1,5.467609406E0,-7.519114017E-1,-2.527632415E-1
8.854609118E1,5.384714127E0,-1.399928570E0,-1.088623047E0
8.855609114E1,5.773143768E0,-1.663418531E0,-1.147992849E0
8.856609118E1,6.119096756E0,-1.972404480E0,-5.798614621E-1
8.857609121E1,6.429674625E0,-2.137461901E0,2.595099807E-2
8.858609121E1,6.303309917E0,-2.151419401E0,1.999824345E-1
8.859609121E1,5.627971649E0,-2.046177149E0,7.096688747E-1
8.860609121E1,4.820223331E0,-1.718325019E0,9.219582081E-1
8.861609048E1,3.179529190E0,-1.687652588E0,9.981936216E-1
8.862609001E1,1.447761536E0,-1.832582116E0,1.097194314E0
8.863608954E1,-8.303794861E-1,-2.019231796E0,8.056043386E-1
8.864608861E1,-3.540584564E0,-1.999012709E0,-3.005231619E-1
8.865608884E1,-6.241827965E0,-1.264643192E0,-1.516563654E0
8.866608811E1,-8.723742485E0,-3.840194941E-1,-9.241731167E-1
8.867608814E1,-1.052404022E1,-6.468113661E-1,1.477754951E0
8.868608744E1,-1.052753258E1,-6.325044632E-1,1.542018414E0
8.869608744E1,-7.664774895E0,-2.646824121E0,-1.493732691E0
8.870608670E1,-7.108804703E0,-2.645433426E0,-3.633760214E0
8.871608667E1,-5.716061592E0,-1.245201349E0,-3.518111706E0
8.872608670E1,-2.573838234E0,-1.048484921E0,4.871675074E-1
8.873608644E1,-4.195117950E-1,-2.606778145E0,3.639342308E0
8.874608644E1,1.209241867E0,-6.028969288E0,5.468800068E0
8.875608574E1,2.127911568E0,-1.065503597E1,5.762645721E0
8.876608574E1,2.014911175E0,-1.514475632E1,8.487560272E0
8.877608570E1,3.885296822E0,-1.633374596E1,1.658981514E1
8.878608574E1,5.680260181E0,-1.329342365E1,1.837698746E1
8.879608574E1,2.385160923E0,-7.851848602E0,1.321347046E1
8.880608574E1,-1.105690956E0,-4.225614548E0,8.776532173E0
8.881608570E1,-2.333301544E0,-3.321326971E0,5.951575756E0
8.882608567E1,-2.251253128E0,-3.113115549E0,4.216454029E0
8.883608570E1,-1.980247498E-1,-1.985153437E0,3.336289883E0
8.884608570E1,1.266492844E0,-5.012344122E-1,6.067877293E0
8.885608570E1,1.831090927E0,7.498562336E-1,8.149658203E0
8.886608567E1,1.400537491E0,7.905142307E-1,8.129938126E0
8.887608567E1,3.490877151E-1,1.456687003E-1,7.534081459E0
8.888608570E1,-1.012802124E-1,1.215577573E-1,6.180814743E0
8.889608570E1,4.047012329E-2,2.069244087E-1,5.286248684E0
8.890608570E1,8.848190308E-1,-1.320255250E-1,3.924211740E0
8.891608640E1,1.851797581E0,-8.926141858E-1,2.076592445E0
8.892608683E1,2.735125065E0,-1.394629836E0,8.257033825E-1
8.893608733E1,3.723891258E0,-1.798032165E0,-5.361449718E-2
8.894608830E1,4.952740192E0,-1.679708719E0,-1.180604696E-1
8.895608806E1,5.590587616E0,-1.871602654E0,4.838551283E-1
8.896608877E1,6.234488964E0,-1.983303547E0,6.463633776E-1
8.897608873E1,6.476923943E0,-2.221026421E0,5.509924889E-1
8.898608946E1,6.562648773E0,-2.399463654E0,5.138223171E-1
8.899608950E1,6.635549068E0,-2.497604847E0,5.467966795E-1
8.900609020E1,6.708987713E0,-2.198357582E0,6.519229412E-1
8.901609020E1,6.759392738E0,-1.460103393E0,8.178489208E-1
8.902609016E1,6.276240826E0,-1.100184321E0,1.147200227E0
8.903609046E1,5.729753971E0,-1.294913530E0,1.304244399E0
8.904609046E1,5.328379154E0,-1.713388681E0,1.917437315E0
8.905609116E1,5.390526295E0,-2.244078636E0,2.519136667E0
8.906609116E1,5.096364021E0,-2.645853043E0,2.810526371E0
8.907609116E1,4.366183281E0,-2.044167519E0,2.484945774E0
8.908609113E1,2.873307705E0,-8.772903681E-1,1.411280394E0
8.909609116E1,2.160692215E-1,7.365651727E-1,4.416195154E-1
8.910609120E1,-2.381995201E0,1.701998949E0,-1.632198095E-1
8.911609120E1,-4.295681953E0,2.593825579E0,-1.366181374E-1
8.912609120E1,-5.339493752E0,3.812206984E0,1.633526921E0
8.913609116E1,-5.483491898E0,4.458555222E0,2.645858765E0
8.914609119E1,-4.558442116E0,2.981503725E0,2.409102917E0
8.915609119E1,-2.710720062E0,-2.146964073E-1,2.967723131E0
8.916609119E1,-1.751905441E0,-2.207469702E0,3.297479630E0
8.917609116E1,-2.059853554E0,-2.509848118E0,2.558399677E0
8.918609116E1,-2.968427658E0,-9.486867785E-1,9.950606823E-1
8.919609119E1,-3.777897835E0,-3.848866820E-1,-6.208554506E-1
8.920609119E1,-4.623067856E0,-8.589342833E-1,-2.557765484E0
8.921609119E1,-4.052813530E0,-1.593914866E0,-1.438721061E0
8.922609119E1,-2.568022728E0,-3.276819229E0,2.064187527E0
8.923609116E1,-1.445414543E0,-5.191112041E0,6.409965992E0
8.924609112E1,-4.827260971E-1,-6.354260921E0,8.879864693E0
8.925609116E1,3.089714050E-2,-6.134429455E0,1.098154926E1
8.926609116E1,-1.727981567E-1,-3.350500822E0,1.187094402E1
8.927609116E1,-3.629989624E-1,-5.997184515E-1,1.038518715E1
8.928609112E1,-6.330213547E-1,-5.745649338E-2,8.229439735E0
8.929609112E1,-1.367169380E0,-1.035007834E0,6.561968327E0
8.930609116E1,-2.222921371E0,-2.320336819E0,6.006274223E0
8.931609116E1,-2.772277832E0,-4.285007954E0,6.566840172E0
8.932609116E1,-2.967933655E0,-6.350392342E0,6.616219521E0
8.933609112E1,-2.704507828E0,-8.082821846E0,5.367617607E0
8.934609116E1,-1.796121597E0,-9.040477753E0,3.333031178E0
8.935609119E1,-8.239288330E-1,-9.326796532E0,2.346663475E0
8.936609119E1,1.494655609E-1,-9.177166939E0,2.110952377E0
8.937609119E1,8.003225327E-1,-7.463490963E0,2.355669498E0
8.938609119E1,1.211478233E0,-5.555774689E0,2.807081223E0
8.939609116E1,1.995810509E0,-4.388981819E0,2.282292128E0
8.940609116E1,3.066854000E0,-3.575746059E0,1.505876660E0
8.941609119E1,3.896715641E0,-2.929570198E0,6.317807436E-1
8.942609119E1,4.410614967E0,-2.314062119E0,3.319711685E-1
8.943609119E1,4.938681602E0,-1.987662792E0,8.088333607E-1
8.944609115E1,5.862852097E0,-1.325766444E0,1.340375423E0
8.945609119E1,7.027207375E0,-5.790311694E-1,1.737837434E0
8.946609122E1,7.792587280E0,-1.321488619E-2,2.009427071E0
8.947609122E1,8.182971001E0,2.824636102E-1,1.875523925E0
8.948609119E1,7.961565971E0,3.087660670E-1,1.390214205E0
8.949609115E1,7.474446297E0,5.011975765E-3,5.114212036E-1
8.950609118E1,6.833552361E0,-3.722002804E-1,-4.281674027E-1
8.951609119E1,6.304821491E0,-6.177605391E-1,-6.927639246E-1
8.952609118E1,5.847872257E0,-6.561204195E-1,-2.840524912E-1
8.953609118E1,5.263412476E0,-9.303363562E-1,5.477137566E-1
8.954609119E1,4.705065727E0,-1.143589377E0,8.801125288E-1
8.955609115E1,4.441158295E0,-1.520369530E0,9.435092211E-1
8.956609118E1,3.837427139E0,-2.203313589E0,9.180170894E-1
8.957609122E1,2.754098892E0,-2.792947292E0,9.692056179E-1
8.958609122E1,1.068994522E0,-3.192123413E0,9.808386564E-1
8.959609118E1,-1.270353317E0,-3.207837343E0,5.748332739E-1
8.960609115E1,-3.958766937E0,-3.119674683E0,-5.119587183E-1
8.961609118E1,-6.333268166E0,-2.574262142E0,-1.860134006E0
8.962609048E1,-8.403043747E0,-1.640511751E0,-1.853894114E0
8.963608955E1,-8.841724396E0,-2.179324031E-1,3.864262700E-1
8.964608881E1,-8.117105484E0,-1.317183673E-1,2.335664511E0
8.965608788E1,-7.424990654E0,-1.719368935E0,9.062571526E-1
8.966608721E1,-6.538765907E0,-3.537881851E0,-2.158629894E0
8.967608721E1,-6.631487846E0,-2.702108860E0,-4.807054043E0
8.968608651E1,-5.241096497E0,-8.899194002E-1,-4.323106766E0
8.969608651E1,-2.164695740E0,-1.485140800E0,4.364070296E-2
8.970608578E1,8.244419098E-1,-3.167827606E0,3.977488756E0
8.971608574E1,2.608155727E0,-6.195234299E0,6.298533916E0
8.972608578E1,3.424550056E0,-9.302054405E0,7.418880939E0
8.973608578E1,3.529622078E0,-1.292261410E1,1.071142197E1
8.974608508E1,4.878158569E0,-1.614986038E1,1.624504280E1
8.975608504E1,6.182081223E0,-1.607184219E1,1.683117485E1
8.976608504E1,1.736536026E0,-1.174478817E1,1.301587296E1
8.977608508E1,-3.218317032E0,-5.078568459E0,7.533680439E0
8.978608508E1,-4.630511284E0,-2.003635168E0,3.646025181E0
8.979608508E1,-2.341564178E0,-1.654829741E0,1.870494246E0
8.980608504E1,1.343226433E0,-1.090873718E0,2.366145611E0
8.981608508E1,3.757994175E0,-4.830839485E-2,5.227082253E0
8.982608511E1,3.693915844E0,8.199806213E-1,7.544809341E0
8.983608511E1,2.049176216E0,8.197768927E-1,7.959977627E0
8.984608511E1,2.042450905E0,7.759903669E-1,7.881669044E0
8.985608511E1,-1.035840034E0,1.740614176E-1,6.752529621E0
8.986608508E1,-8.206510544E-1,-1.468214393E-2,5.235809803E0
8.987608508E1,3.101778030E-1,-3.495702446E-1,3.370491982E0
8.988608511E1,1.688920021E0,-6.911696792E-1,1.294521570E0
8.989608511E1,2.699902534E0,-1.074179411E0,-2.630170584E-1
8.990608511E1,3.441159725E0,-1.670824885E0,-8.013132215E-1
8.991608507E1,4.347310543E0,-1.857367039E0,-5.364259481E-1
8.992608581E1,5.350914001E0,-1.628417492E0,-2.865946293E-2
8.993608674E1,6.234370708E0,-1.372557402E0,5.776715279E-1
8.994608744E1,6.902363777E0,-1.287540674E0,4.967819452E-1
8.995608834E1,7.224308014E0,-1.167989254E0,4.474328756E-1
8.996608901E1,7.304110050E0,-1.054767370E0,6.042472124E-1
8.997608904E1,7.148097992E0,-6.703647971E-1,1.033957481E0
8.998608974E1,7.139332294E0,8.545196056E-2,1.455911040E0
8.999608974E1,6.640618801E0,1.896511316E-1,1.571700454E0
9.000609044E1,5.760942936E0,-3.044305444E-1,1.047808647E0
9.001609044E1,4.783226967E0,-1.106828451E0,7.669407129E-1
9.002609040E1,3.942448139E0,-2.104116917E0,9.606459141E-1
9.003609044E1,3.000165939E0,-2.744271278E0,1.148012757E0
9.004609114E1,1.908291817E0,-2.710807800E0,1.111253500E0
9.005609114E1,5.052003860E-1,-1.660570860E0,1.309224844E0
9.006609110E1,-8.558349609E-1,-4.893544018E-1,1.487167120E0
9.007609107E1,-2.523509026E0,1.792743206E-1,1.646813512E0
9.008609110E1,-4.101633072E0,6.597025990E-1,1.518163204E0
9.009609110E1,-5.515298843E0,6.966252327E-1,1.647972822E0
9.010609110E1,-6.052333832E0,3.981109262E-1,1.077079892E0
9.011609107E1,-5.650345802E0,-4.727998078E-1,9.495816231E-1
9.012609107E1,-4.162289619E0,-9.676040411E-1,1.851891398E0
9.013609110E1,-3.096857071E0,-9.171486497E-1,2.453566074E0
9.014609110E1,-2.701654434E0,-2.056640387E-1,1.503681302E0
9.015609110E1,-2.526405334E0,-5.866550207E-1,-9.758430123E-1
9.016609110E1,-2.893314362E0,-8.469094634E-1,-8.742717505E-1
9.017609107E1,-2.882975578E0,-1.295035362E0,-1.836100578E0
9.018609107E1,-2.083976746E0,-1.990886211E0,-4.875881672E-1
9.019609110E1,-1.049156189E0,-2.982504606E0,3.524315834E0
9.020609110E1,-3.457870483E-1,-3.826136589E0,8.394139290E0
9.021609110E1,1.129550934E-1,-4.178202629E0,1.210564137E1
9.022609107E1,1.009464264E-2,-1.531691074E0,1.511470604E1
9.023609110E1,5.109176636E-1,9.574210644E-1,1.377624321E1
9.024609113E1,2.763614655E-1,8.865411282E-1,1.093401623E1
9.025609113E1,-1.482476234E0,-1.218322992E0,8.000049591E0
9.026609087E1,-3.553672791E0,-4.241267681E0,5.875793457E0
9.027609083E1,-5.339984894E0,-5.917672634E0,5.674798012E0
9.028609086E1,-5.874794960E0,-6.796292782E0,6.089291096E0
9.029609086E1,-5.013962746E0,-7.308608055E0,5.412485600E0
9.030609086E1,-3.655378342E0,-7.650862694E0,4.641019821E0
9.031609086E1,-1.558403969E0,-7.841212749E0,2.500200748E0
9.032609086E1,5.453996658E-1,-7.281371117E0,1.785305381E0
9.033609083E1,1.762370110E0,-6.083936691E0,2.635154963E0
9.034609086E1,2.922089100E0,-4.914749146E0,3.422668934E0
9.035609090E1,3.587578773E0,-4.125668526E0,3.611230850E0
9.036609090E1,4.173778534E0,-3.259458542E0,2.521258116E0
9.037609090E1,5.142661572E0,-2.819623947E0,8.793109655E-1
9.038609086E1,5.926406860E0,-2.537638664E0,-6.242361069E-1
9.039609090E1,5.962585449E0,-2.435883045E0,-7.516557574E-1
9.040609090E1,6.101140022E0,-2.375225067E0,-7.453399897E-2
9.041609090E1,6.765560627E0,-2.032568932E0,8.134749532E-1
9.042609086E1,7.816353321E0,-1.537086248E0,1.347944498E0
9.043609086E1,8.631242752E0,-1.131268263E0,1.392520189E0
9.044609090E1,9.447397232E0,-7.275906801E-1,1.181519985E0
9.045609090E1,9.611555099E0,-3.302811980E-1,7.721614242E-1
9.046609090E1,8.816095352E0,-3.757804930E-1,1.708325744E-1
9.047609090E1,7.722289085E0,-9.881044626E-1,-3.219944239E-1
9.048609086E1,7.001940727E0,-9.331908226E-1,-3.641849756E-2
9.049609083E1,6.517504692E0,-9.788196087E-1,8.078016639E-1
9.050609086E1,5.893244267E0,-1.308521509E0,1.001605392E0
9.051609086E1,4.984547615E0,-1.582915664E0,1.124267697E0
9.052609086E1,3.372314453E0,-2.009462833E0,1.210965872E0
9.053609083E1,1.183773994E0,-2.293083668E0,1.168601632E0
9.054609083E1,-1.560561180E0,-2.937977552E0,9.274280071E-1
9.055609086E1,-4.155513763E0,-3.502387524E0,-3.374239206E-1
9.056609112E1,-6.876069069E0,-3.443599939E0,-1.642450809E0
9.057609112E1,-9.393881798E0,-2.088230610E0,-1.340682626E0
9.058609109E1,-1.146706676E1,-5.066525936E-1,5.180236101E-1
9.059609112E1,-1.043795681E1,6.352447867E-1,2.235680342E0
9.060609116E1,-8.404494286E0,5.341351032E-1,1.116265535E0
9.061609046E1,-6.081140518E0,1.621558666E-1,-1.401083469E0
9.062608976E1,-4.765567780E0,8.706629276E-2,-2.720202923E0
9.063608882E1,-3.277780533E0,1.801427901E-1,-2.198807240E0
9.064608809E1,-1.924441338E0,-1.115349293E0,5.713792443E-1
9.065608716E1,-1.303900719E0,-4.007078648E0,3.569033146E0
9.066608669E1,-6.988086700E-1,-7.614010334E0,4.583581924E0
9.067608669E1,4.518156052E-1,-1.058334351E1,4.680808067E0
9.068608599E1,1.304552078E0,-1.353052425E1,8.223590851E0
9.069608595E1,3.261912823E0,-1.506835938E1,1.475623608E1
9.070608599E1,6.267988205E0,-1.258728790E1,1.633828545E1
9.071608602E1,4.348896027E0,-9.638952255E0,1.212505531E1
9.072608602E1,7.843084335E-1,-5.462325573E0,8.208886147E0
9.073608599E1,-1.785020828E0,-3.429498196E0,6.264543533E0
9.074608552E1,-3.138089180E0,-2.922894001E0,3.916105747E0
9.075608555E1,-2.463102341E0,-2.027171850E0,1.991931319E0
9.076608555E1,-8.187847137E-1,-6.669363976E-1,3.780604601E0
9.077608555E1,6.102571487E-1,6.156995296E-1,6.698283195E0
9.078608555E1,7.574024200E-1,8.350982666E-1,8.274340630E0
9.079608555E1,1.464185715E-1,3.700065911E-1,8.806994438E0
9.080608552E1,1.661167145E-1,6.084092855E-1,7.288513184E0
9.081608555E1,1.153224945E0,7.176516056E-1,5.507254601E0
9.082608558E1,1.894666672E0,3.315936029E-1,4.001773834E0
9.083608558E1,2.815938950E0,-3.886259496E-1,1.805218697E0
9.084608555E1,2.805473328E0,-4.791089296E-1,1.746179819E0
9.085608552E1,4.469169617E0,-1.821286917E0,-1.274404526E-1
9.086608555E1,5.313514709E0,-2.058133364E0,7.585883141E-2
9.087608555E1,6.378182888E0,-2.218047380E0,-3.650426865E-3
9.088608555E1,7.074412346E0,-2.506657600E0,4.371485710E-1
9.089608552E1,7.395211220E0,-2.728969097E0,3.895115852E-1
9.090608552E1,7.434131622E0,-2.753757954E0,2.598838806E-1
9.091608625E1,7.456115723E0,-2.562548161E0,2.877250910E-1
9.092608695E1,7.456246376E0,-1.952451587E0,2.829489708E-1
9.093608788E1,7.089728355E0,-9.400836229E-1,6.729681492E-1
9.094608858E1,6.653553486E0,-1.624157429E-1,6.761430502E-1
9.095608948E1,5.966350555E0,-2.956378460E-2,6.209467649E-1
9.096608995E1,5.150576591E0,-2.678039670E-1,9.981900454E-1
9.097608998E1,4.504837513E0,-6.736773252E-1,1.512066960E0
9.098609068E1,4.248393059E0,-9.605879188E-1,1.567182779E0
9.099609068E1,3.398157120E0,-1.102116823E0,1.519391656E0
9.100609065E1,2.023106575E0,-8.355298638E-1,1.601851940E0
9.101609065E1,1.776304245E-1,-4.736203551E-1,2.359782219E0
9.102609068E1,-1.732017517E0,-4.351146817E-1,2.537241936E0
9.103609068E1,-3.715826988E0,-4.783449173E-1,2.585628271E0
9.104609111E1,-5.354616165E0,-3.863772452E-1,2.512228012E0
9.105609108E1,-6.477481842E0,1.365081668E-1,1.999769568E0
9.106609111E1,-6.652481079E0,1.281306982E0,1.229823232E0
9.107609114E1,-6.037274361E0,2.166728258E0,1.141457319E0
9.108609114E1,-5.232118607E0,2.293366432E0,1.462431312E0
9.109609114E1,-4.557847977E0,1.665864110E0,8.126921654E-1
9.110609114E1,-4.489401817E0,3.992305994E-1,-3.312638998E-1
9.111609111E1,-4.687242508E0,-6.854436398E-1,-1.511064887E0
9.112609111E1,-4.087919235E0,-2.094520569E0,-3.527162552E0
9.113609114E1,-3.935214043E0,-2.331602573E0,-8.717978001E-2
9.114609114E1,-2.544019699E0,-2.752774000E0,3.464290142E0
9.115609114E1,-1.640274048E0,-3.992131710E0,7.066873550E0
9.116609111E1,-2.258682251E-2,-4.726070404E0,1.074048710E1
9.117609114E1,1.413757324E0,-3.106033802E0,1.380308247E1
9.118609114E1,2.499001026E0,5.894553661E-1,1.411821556E1
9.119609114E1,3.187396049E0,1.482008457E0,1.083337975E1
9.120609111E1,8.466110229E-1,-9.897179008E-1,7.249741554E0
9.121609107E1,-1.529625893E0,-4.241600037E0,5.027073383E0
9.122609111E1,-3.930496216E0,-7.097298622E0,5.073475838E0
9.123609111E1,-4.762752533E0,-8.566337585E0,6.135442734E0
9.124609111E1,-4.508876801E0,-9.279159546E0,6.566879272E0
9.125609111E1,-3.447656631E0,-9.494466782E0,5.727181435E0
9.126609111E1,-2.137295723E0,-9.195529938E0,4.094924450E0
9.127609107E1,-7.488002777E-1,-8.805136681E0,2.456894875E0
9.128609111E1,4.408369064E-1,-7.962484360E0,1.899091959E0
9.129609111E1,9.833269119E-1,-6.672446728E0,2.103750944E0
9.130609111E1,1.166893959E0,-5.038490295E0,1.701199532E0
9.131609107E1,1.615451813E0,-3.473126411E0,1.358859181E0
9.132609104E1,2.538522720E0,-2.169481516E0,1.023505926E0
9.133609107E1,3.140326500E0,-1.488245368E0,8.521319628E-1
9.134609107E1,3.912162304E0,-8.535345197E-1,8.870368004E-1
9.135609107E1,4.615027428E0,-4.803832173E-1,1.704438329E0
9.136609104E1,5.617769241E0,1.017301679E-1,2.470825195E0
9.137609104E1,6.894824028E0,7.827593684E-1,2.945250750E0
9.138609107E1,7.477971077E0,1.062261701E0,3.171217442E0
9.139609107E1,7.663483620E0,9.957280755E-1,2.652467966E0
9.140609107E1,7.162107944E0,5.017980337E-1,1.594930530E0
9.141609107E1,6.498582840E0,-3.323541880E-1,5.313272476E-1
9.142609104E1,6.300791264E0,-1.132622838E0,-1.206206083E-1
9.143609104E1,6.358763218E0,-1.901981831E0,-2.271325588E-1
9.144609107E1,6.813336849E0,-1.978805184E0,6.423944235E-2
9.145609107E1,7.174588203E0,-2.072752237E0,4.227797389E-1
9.146609107E1,7.271705627E0,-2.202610493E0,5.074662566E-1
9.147609104E1,6.994109154E0,-2.468298197E0,4.971264601E-1
9.148609107E1,6.202268600E0,-2.760244370E0,3.825386763E-1
9.149609110E1,4.848131657E0,-3.080678701E0,7.411018014E-2
9.150609110E1,2.750259876E0,-3.605874062E0,1.915232837E-1
9.151609110E1,4.392700195E-1,-3.844912529E0,1.466918886E-1
9.152609107E1,-2.391599655E0,-3.938282967E0,-1.036311865E0
9.153609110E1,-5.453617096E0,-3.825633287E0,-1.677033663E0
9.154609110E1,-8.128359795E0,-2.299454212E0,-1.454403281E0
9.155609110E1,-9.889491081E0,-1.302566051E0,6.877821684E-1
9.156609110E1,-9.662474632E0,-8.983922005E-1,2.622966528E0
9.157609110E1,-8.900557518E0,-9.388544559E-1,6.046149731E-1
9.158609107E1,-8.333049774E0,-5.666539073E-1,-3.039891720E0
